id,title,type,date,cve,cvss,base severity,cwe id,cwe,epss,lien,description,references,editeur,produit,versions
CERTFR-2023-AVI-0130,Multiples vulnérabilités dans Microsoft Windows,Avis,2023-02-15,CVE-2023-21799,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Windows,Windows Server 2022; Windows Server 2012; Windows 10 pour systèmes x64; Windows 10 Version 1809 pour systèmes x64; Windows Server 2019 (Server Core installation); Windows Server 2019; Windows Server 2012 R2; Windows Server 2022 (Server Core installation); Windows 10 Version 1607 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2; Windows 10 Version 1809 pour systèmes ARM64; Windows 10 Version 1809 pour systèmes 32 bits; Windows 11 version 21H2 pour systèmes x64; Windows 10 Version 20H2 pour systèmes x64; Windows Server 2016 (Server Core installation); Windows 10 Version 22H2 pour systèmes x64; Windows 11 version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation); Windows 10 Version 20H2 pour systèmes 32 bits; Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation); Windows 10 Version 1607 pour systèmes x64; Windows Server 2012 (Server Core installation); Windows 10 Version 21H2 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes x64; Windows Server 2008 pour systèmes 32 bits Service Pack 2; Windows Server 2008 R2 pour systèmes x64 Service Pack 1; Windows 10 Version 22H2 pour systèmes 32 bits; Windows 11 Version 22H2 pour systèmes ARM64; Windows Server 2016; Windows 10 Version 20H2 pour systèmes ARM64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation); Windows Server 2012 R2 (Server Core installation); Windows 10 pour systèmes 32 bits; Windows 10 Version 22H2 pour systèmes ARM64; Windows 11 Version 22H2 pour systèmes x64
CERTFR-2023-AVI-0130,Multiples vulnérabilités dans Microsoft Windows,Avis,2023-02-15,CVE-2023-21822,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Windows,Windows Server 2022; Windows Server 2012; Windows 10 pour systèmes x64; Windows 10 Version 1809 pour systèmes x64; Windows Server 2019 (Server Core installation); Windows Server 2019; Windows Server 2012 R2; Windows Server 2022 (Server Core installation); Windows 10 Version 1607 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2; Windows 10 Version 1809 pour systèmes ARM64; Windows 10 Version 1809 pour systèmes 32 bits; Windows 11 version 21H2 pour systèmes x64; Windows 10 Version 20H2 pour systèmes x64; Windows Server 2016 (Server Core installation); Windows 10 Version 22H2 pour systèmes x64; Windows 11 version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation); Windows 10 Version 20H2 pour systèmes 32 bits; Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation); Windows 10 Version 1607 pour systèmes x64; Windows Server 2012 (Server Core installation); Windows 10 Version 21H2 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes x64; Windows Server 2008 pour systèmes 32 bits Service Pack 2; Windows Server 2008 R2 pour systèmes x64 Service Pack 1; Windows 10 Version 22H2 pour systèmes 32 bits; Windows 11 Version 22H2 pour systèmes ARM64; Windows Server 2016; Windows 10 Version 20H2 pour systèmes ARM64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation); Windows Server 2012 R2 (Server Core installation); Windows 10 pour systèmes 32 bits; Windows 10 Version 22H2 pour systèmes ARM64; Windows 11 Version 22H2 pour systèmes x64
CERTFR-2023-AVI-0130,Multiples vulnérabilités dans Microsoft Windows,Avis,2023-02-15,CVE-2023-21817,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Windows,Windows Server 2022; Windows Server 2012; Windows 10 pour systèmes x64; Windows 10 Version 1809 pour systèmes x64; Windows Server 2019 (Server Core installation); Windows Server 2019; Windows Server 2012 R2; Windows Server 2022 (Server Core installation); Windows 10 Version 1607 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2; Windows 10 Version 1809 pour systèmes ARM64; Windows 10 Version 1809 pour systèmes 32 bits; Windows 11 version 21H2 pour systèmes x64; Windows 10 Version 20H2 pour systèmes x64; Windows Server 2016 (Server Core installation); Windows 10 Version 22H2 pour systèmes x64; Windows 11 version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation); Windows 10 Version 20H2 pour systèmes 32 bits; Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation); Windows 10 Version 1607 pour systèmes x64; Windows Server 2012 (Server Core installation); Windows 10 Version 21H2 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes x64; Windows Server 2008 pour systèmes 32 bits Service Pack 2; Windows Server 2008 R2 pour systèmes x64 Service Pack 1; Windows 10 Version 22H2 pour systèmes 32 bits; Windows 11 Version 22H2 pour systèmes ARM64; Windows Server 2016; Windows 10 Version 20H2 pour systèmes ARM64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation); Windows Server 2012 R2 (Server Core installation); Windows 10 pour systèmes 32 bits; Windows 10 Version 22H2 pour systèmes ARM64; Windows 11 Version 22H2 pour systèmes x64
CERTFR-2023-AVI-0130,Multiples vulnérabilités dans Microsoft Windows,Avis,2023-02-15,CVE-2023-21691,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Windows,Windows Server 2022; Windows Server 2012; Windows 10 pour systèmes x64; Windows 10 Version 1809 pour systèmes x64; Windows Server 2019 (Server Core installation); Windows Server 2019; Windows Server 2012 R2; Windows Server 2022 (Server Core installation); Windows 10 Version 1607 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2; Windows 10 Version 1809 pour systèmes ARM64; Windows 10 Version 1809 pour systèmes 32 bits; Windows 11 version 21H2 pour systèmes x64; Windows 10 Version 20H2 pour systèmes x64; Windows Server 2016 (Server Core installation); Windows 10 Version 22H2 pour systèmes x64; Windows 11 version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation); Windows 10 Version 20H2 pour systèmes 32 bits; Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation); Windows 10 Version 1607 pour systèmes x64; Windows Server 2012 (Server Core installation); Windows 10 Version 21H2 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes x64; Windows Server 2008 pour systèmes 32 bits Service Pack 2; Windows Server 2008 R2 pour systèmes x64 Service Pack 1; Windows 10 Version 22H2 pour systèmes 32 bits; Windows 11 Version 22H2 pour systèmes ARM64; Windows Server 2016; Windows 10 Version 20H2 pour systèmes ARM64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation); Windows Server 2012 R2 (Server Core installation); Windows 10 pour systèmes 32 bits; Windows 10 Version 22H2 pour systèmes ARM64; Windows 11 Version 22H2 pour systèmes x64
CERTFR-2023-AVI-0130,Multiples vulnérabilités dans Microsoft Windows,Avis,2023-02-15,CVE-2023-21695,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Windows,Windows Server 2022; Windows Server 2012; Windows 10 pour systèmes x64; Windows 10 Version 1809 pour systèmes x64; Windows Server 2019 (Server Core installation); Windows Server 2019; Windows Server 2012 R2; Windows Server 2022 (Server Core installation); Windows 10 Version 1607 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2; Windows 10 Version 1809 pour systèmes ARM64; Windows 10 Version 1809 pour systèmes 32 bits; Windows 11 version 21H2 pour systèmes x64; Windows 10 Version 20H2 pour systèmes x64; Windows Server 2016 (Server Core installation); Windows 10 Version 22H2 pour systèmes x64; Windows 11 version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation); Windows 10 Version 20H2 pour systèmes 32 bits; Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation); Windows 10 Version 1607 pour systèmes x64; Windows Server 2012 (Server Core installation); Windows 10 Version 21H2 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes x64; Windows Server 2008 pour systèmes 32 bits Service Pack 2; Windows Server 2008 R2 pour systèmes x64 Service Pack 1; Windows 10 Version 22H2 pour systèmes 32 bits; Windows 11 Version 22H2 pour systèmes ARM64; Windows Server 2016; Windows 10 Version 20H2 pour systèmes ARM64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation); Windows Server 2012 R2 (Server Core installation); Windows 10 pour systèmes 32 bits; Windows 10 Version 22H2 pour systèmes ARM64; Windows 11 Version 22H2 pour systèmes x64
CERTFR-2023-AVI-0130,Multiples vulnérabilités dans Microsoft Windows,Avis,2023-02-15,CVE-2023-21692,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Windows,Windows Server 2022; Windows Server 2012; Windows 10 pour systèmes x64; Windows 10 Version 1809 pour systèmes x64; Windows Server 2019 (Server Core installation); Windows Server 2019; Windows Server 2012 R2; Windows Server 2022 (Server Core installation); Windows 10 Version 1607 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2; Windows 10 Version 1809 pour systèmes ARM64; Windows 10 Version 1809 pour systèmes 32 bits; Windows 11 version 21H2 pour systèmes x64; Windows 10 Version 20H2 pour systèmes x64; Windows Server 2016 (Server Core installation); Windows 10 Version 22H2 pour systèmes x64; Windows 11 version 21H2 pour systèmes ARM64; Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation); Windows 10 Version 20H2 pour systèmes 32 bits; Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation); Windows 10 Version 1607 pour systèmes x64; Windows Server 2012 (Server Core installation); Windows 10 Version 21H2 pour systèmes 32 bits; Windows 10 Version 21H2 pour systèmes x64; Windows Server 2008 pour systèmes 32 bits Service Pack 2; Windows Server 2008 R2 pour systèmes x64 Service Pack 1; Windows 10 Version 22H2 pour systèmes 32 bits; Windows 11 Version 22H2 pour systèmes ARM64; Windows Server 2016; Windows 10 Version 20H2 pour systèmes ARM64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation); Windows Server 2012 R2 (Server Core installation); Windows 10 pour systèmes 32 bits; Windows 10 Version 22H2 pour systèmes ARM64; Windows 11 Version 22H2 pour systèmes x64
CERTFR-2023-AVI-0131,Multiples vulnérabilités dans Microsoft .Net,Avis,2023-02-15,CVE-2023-21722,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,N/A,Microsoft .NET Framework 4.8; Microsoft .NET Framework 3.0 Service Pack 2; Microsoft .NET Framework 3.5; Microsoft .NET Framework 4.6.2; Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2; Microsoft .NET Framework 3.5 AND 4.8; Microsoft .NET Framework 3.5 AND 4.7.2; .NET 7.0; Microsoft .NET Framework 2.0 Service Pack 2; .NET 6.0; Microsoft .NET Framework 3.5 AND 4.8.1; Microsoft .NET Framework 3.5.1; Microsoft .NET Framework 3.5 and 4.6.2
CERTFR-2023-AVI-0131,Multiples vulnérabilités dans Microsoft .Net,Avis,2023-02-15,CVE-2023-21808,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,N/A,Microsoft .NET Framework 4.8; Microsoft .NET Framework 3.0 Service Pack 2; Microsoft .NET Framework 3.5; Microsoft .NET Framework 4.6.2; Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2; Microsoft .NET Framework 3.5 AND 4.8; Microsoft .NET Framework 3.5 AND 4.7.2; .NET 7.0; Microsoft .NET Framework 2.0 Service Pack 2; .NET 6.0; Microsoft .NET Framework 3.5 AND 4.8.1; Microsoft .NET Framework 3.5.1; Microsoft .NET Framework 3.5 and 4.6.2
CERTFR-2023-AVI-0132,Multiples vulnérabilités dans Microsoft Azure,Avis,2023-02-15,CVE-2023-21553,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Azure,Azure DevOps Server 2022; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Azure App Service on Azure Stack Hub; Azure DevOps Server 2020.1.2; Azure Stack Edge; Azure Machine Learning; Azure Data Box Gateway
CERTFR-2023-AVI-0132,Multiples vulnérabilités dans Microsoft Azure,Avis,2023-02-15,CVE-2023-21777,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Azure,Azure DevOps Server 2022; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Azure App Service on Azure Stack Hub; Azure DevOps Server 2020.1.2; Azure Stack Edge; Azure Machine Learning; Azure Data Box Gateway
CERTFR-2023-AVI-0132,Multiples vulnérabilités dans Microsoft Azure,Avis,2023-02-15,CVE-2023-21564,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Azure,Azure DevOps Server 2022; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Azure App Service on Azure Stack Hub; Azure DevOps Server 2020.1.2; Azure Stack Edge; Azure Machine Learning; Azure Data Box Gateway
CERTFR-2023-AVI-0132,Multiples vulnérabilités dans Microsoft Azure,Avis,2023-02-15,CVE-2023-21703,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Azure,Azure DevOps Server 2022; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Azure App Service on Azure Stack Hub; Azure DevOps Server 2020.1.2; Azure Stack Edge; Azure Machine Learning; Azure Data Box Gateway
CERTFR-2023-AVI-0132,Multiples vulnérabilités dans Microsoft Azure,Avis,2023-02-15,CVE-2023-23382,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,Azure,Azure DevOps Server 2022; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Azure App Service on Azure Stack Hub; Azure DevOps Server 2020.1.2; Azure Stack Edge; Azure Machine Learning; Azure Data Box Gateway
CERTFR-2023-AVI-0133,Multiples vulnérabilités dans les produits Microsoft,Avis,2023-02-15,CVE-2023-21715,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,"N/A, Azure",Microsoft Exchange Server 2013 Cumulative Update 23; Microsoft Visual Studio 2022 version 17.0; Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8); HoloLens 1; Microsoft Visual Studio 2022 version 17.2; Microsoft SQL Server 2019 pour systèmes x64 (CU 18); Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (CU 4); Microsoft Exchange Server 2019 Cumulative Update 11; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 (GDR); Microsoft SQL Server 2022 pour systèmes x64 (GDR); Microsoft Exchange Server 2016 Cumulative Update 23; Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (CU 4); Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10); Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (GDR); Microsoft Dynamics 365 Unified Service Desk; Power BI Report Server - January 2023; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Microsoft Dynamics 365 (on-premises) version 9.1; Microsoft 365 Apps pour Enterprise pour systèmes 32 bits; Microsoft 365 Apps pour Enterprise pour 64 bits Systems; Print 3D; Microsoft SQL Server 2017 pour systèmes x64 (GDR); Microsoft SQL Server 2017 pour systèmes x64 (CU 31); Microsoft Visual Studio 2022 version 17.4; Microsoft SQL Server 2019 pour systèmes x64 (GDR); Microsoft Defender pour IoT; Microsoft Defender Security Intelligence Updates; Microsoft Dynamics 365 (on-premises) version 9.0; Microsoft Exchange Server 2019 Cumulative Update 12; 3D Builder; Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (GDR)
CERTFR-2023-AVI-0133,Multiples vulnérabilités dans les produits Microsoft,Avis,2023-02-15,CVE-2023-21568,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,"N/A, Azure",Microsoft Exchange Server 2013 Cumulative Update 23; Microsoft Visual Studio 2022 version 17.0; Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8); HoloLens 1; Microsoft Visual Studio 2022 version 17.2; Microsoft SQL Server 2019 pour systèmes x64 (CU 18); Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (CU 4); Microsoft Exchange Server 2019 Cumulative Update 11; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 (GDR); Microsoft SQL Server 2022 pour systèmes x64 (GDR); Microsoft Exchange Server 2016 Cumulative Update 23; Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (CU 4); Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10); Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (GDR); Microsoft Dynamics 365 Unified Service Desk; Power BI Report Server - January 2023; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Microsoft Dynamics 365 (on-premises) version 9.1; Microsoft 365 Apps pour Enterprise pour systèmes 32 bits; Microsoft 365 Apps pour Enterprise pour 64 bits Systems; Print 3D; Microsoft SQL Server 2017 pour systèmes x64 (GDR); Microsoft SQL Server 2017 pour systèmes x64 (CU 31); Microsoft Visual Studio 2022 version 17.4; Microsoft SQL Server 2019 pour systèmes x64 (GDR); Microsoft Defender pour IoT; Microsoft Defender Security Intelligence Updates; Microsoft Dynamics 365 (on-premises) version 9.0; Microsoft Exchange Server 2019 Cumulative Update 12; 3D Builder; Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (GDR)
CERTFR-2023-AVI-0133,Multiples vulnérabilités dans les produits Microsoft,Avis,2023-02-15,CVE-2023-23379,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,"N/A, Azure",Microsoft Exchange Server 2013 Cumulative Update 23; Microsoft Visual Studio 2022 version 17.0; Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8); HoloLens 1; Microsoft Visual Studio 2022 version 17.2; Microsoft SQL Server 2019 pour systèmes x64 (CU 18); Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (CU 4); Microsoft Exchange Server 2019 Cumulative Update 11; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 (GDR); Microsoft SQL Server 2022 pour systèmes x64 (GDR); Microsoft Exchange Server 2016 Cumulative Update 23; Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (CU 4); Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10); Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (GDR); Microsoft Dynamics 365 Unified Service Desk; Power BI Report Server - January 2023; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Microsoft Dynamics 365 (on-premises) version 9.1; Microsoft 365 Apps pour Enterprise pour systèmes 32 bits; Microsoft 365 Apps pour Enterprise pour 64 bits Systems; Print 3D; Microsoft SQL Server 2017 pour systèmes x64 (GDR); Microsoft SQL Server 2017 pour systèmes x64 (CU 31); Microsoft Visual Studio 2022 version 17.4; Microsoft SQL Server 2019 pour systèmes x64 (GDR); Microsoft Defender pour IoT; Microsoft Defender Security Intelligence Updates; Microsoft Dynamics 365 (on-premises) version 9.0; Microsoft Exchange Server 2019 Cumulative Update 12; 3D Builder; Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (GDR)
CERTFR-2023-AVI-0133,Multiples vulnérabilités dans les produits Microsoft,Avis,2023-02-15,CVE-2022-23521,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,"N/A, Azure",Microsoft Exchange Server 2013 Cumulative Update 23; Microsoft Visual Studio 2022 version 17.0; Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8); HoloLens 1; Microsoft Visual Studio 2022 version 17.2; Microsoft SQL Server 2019 pour systèmes x64 (CU 18); Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (CU 4); Microsoft Exchange Server 2019 Cumulative Update 11; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 (GDR); Microsoft SQL Server 2022 pour systèmes x64 (GDR); Microsoft Exchange Server 2016 Cumulative Update 23; Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (CU 4); Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10); Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (GDR); Microsoft Dynamics 365 Unified Service Desk; Power BI Report Server - January 2023; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Microsoft Dynamics 365 (on-premises) version 9.1; Microsoft 365 Apps pour Enterprise pour systèmes 32 bits; Microsoft 365 Apps pour Enterprise pour 64 bits Systems; Print 3D; Microsoft SQL Server 2017 pour systèmes x64 (GDR); Microsoft SQL Server 2017 pour systèmes x64 (CU 31); Microsoft Visual Studio 2022 version 17.4; Microsoft SQL Server 2019 pour systèmes x64 (GDR); Microsoft Defender pour IoT; Microsoft Defender Security Intelligence Updates; Microsoft Dynamics 365 (on-premises) version 9.0; Microsoft Exchange Server 2019 Cumulative Update 12; 3D Builder; Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (GDR)
CERTFR-2023-AVI-0133,Multiples vulnérabilités dans les produits Microsoft,Avis,2023-02-15,CVE-2023-21567,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,"N/A, Azure",Microsoft Exchange Server 2013 Cumulative Update 23; Microsoft Visual Studio 2022 version 17.0; Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8); HoloLens 1; Microsoft Visual Studio 2022 version 17.2; Microsoft SQL Server 2019 pour systèmes x64 (CU 18); Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (CU 4); Microsoft Exchange Server 2019 Cumulative Update 11; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 (GDR); Microsoft SQL Server 2022 pour systèmes x64 (GDR); Microsoft Exchange Server 2016 Cumulative Update 23; Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (CU 4); Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10); Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (GDR); Microsoft Dynamics 365 Unified Service Desk; Power BI Report Server - January 2023; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Microsoft Dynamics 365 (on-premises) version 9.1; Microsoft 365 Apps pour Enterprise pour systèmes 32 bits; Microsoft 365 Apps pour Enterprise pour 64 bits Systems; Print 3D; Microsoft SQL Server 2017 pour systèmes x64 (GDR); Microsoft SQL Server 2017 pour systèmes x64 (CU 31); Microsoft Visual Studio 2022 version 17.4; Microsoft SQL Server 2019 pour systèmes x64 (GDR); Microsoft Defender pour IoT; Microsoft Defender Security Intelligence Updates; Microsoft Dynamics 365 (on-premises) version 9.0; Microsoft Exchange Server 2019 Cumulative Update 12; 3D Builder; Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (GDR)
CERTFR-2023-AVI-0133,Multiples vulnérabilités dans les produits Microsoft,Avis,2023-02-15,CVE-2023-21718,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,"N/A, Azure",Microsoft Exchange Server 2013 Cumulative Update 23; Microsoft Visual Studio 2022 version 17.0; Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8); HoloLens 1; Microsoft Visual Studio 2022 version 17.2; Microsoft SQL Server 2019 pour systèmes x64 (CU 18); Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (CU 4); Microsoft Exchange Server 2019 Cumulative Update 11; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 (GDR); Microsoft SQL Server 2022 pour systèmes x64 (GDR); Microsoft Exchange Server 2016 Cumulative Update 23; Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (CU 4); Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10); Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (GDR); Microsoft Dynamics 365 Unified Service Desk; Power BI Report Server - January 2023; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Microsoft Dynamics 365 (on-premises) version 9.1; Microsoft 365 Apps pour Enterprise pour systèmes 32 bits; Microsoft 365 Apps pour Enterprise pour 64 bits Systems; Print 3D; Microsoft SQL Server 2017 pour systèmes x64 (GDR); Microsoft SQL Server 2017 pour systèmes x64 (CU 31); Microsoft Visual Studio 2022 version 17.4; Microsoft SQL Server 2019 pour systèmes x64 (GDR); Microsoft Defender pour IoT; Microsoft Defender Security Intelligence Updates; Microsoft Dynamics 365 (on-premises) version 9.0; Microsoft Exchange Server 2019 Cumulative Update 12; 3D Builder; Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (GDR)
CERTFR-2023-AVI-0133,Multiples vulnérabilités dans les produits Microsoft,Avis,2023-02-15,CVE-2023-21716,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,Microsoft,"N/A, Azure",Microsoft Exchange Server 2013 Cumulative Update 23; Microsoft Visual Studio 2022 version 17.0; Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8); HoloLens 1; Microsoft Visual Studio 2022 version 17.2; Microsoft SQL Server 2019 pour systèmes x64 (CU 18); Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (CU 4); Microsoft Exchange Server 2019 Cumulative Update 11; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 (GDR); Microsoft SQL Server 2022 pour systèmes x64 (GDR); Microsoft Exchange Server 2016 Cumulative Update 23; Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (CU 4); Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10); Microsoft SQL Server 2014 Service Pack 3 pour systèmes x64 (GDR); Microsoft Dynamics 365 Unified Service Desk; Power BI Report Server - January 2023; Microsoft SQL Server 2016 pour systèmes x64 Service Pack 3 Azure Connectivity Pack; Microsoft Dynamics 365 (on-premises) version 9.1; Microsoft 365 Apps pour Enterprise pour systèmes 32 bits; Microsoft 365 Apps pour Enterprise pour 64 bits Systems; Print 3D; Microsoft SQL Server 2017 pour systèmes x64 (GDR); Microsoft SQL Server 2017 pour systèmes x64 (CU 31); Microsoft Visual Studio 2022 version 17.4; Microsoft SQL Server 2019 pour systèmes x64 (GDR); Microsoft Defender pour IoT; Microsoft Defender Security Intelligence Updates; Microsoft Dynamics 365 (on-premises) version 9.0; Microsoft Exchange Server 2019 Cumulative Update 12; 3D Builder; Microsoft SQL Server 2014 Service Pack 3 pour systèmes 32 bits (GDR)
